Track ID	File	zero_cross_rate_mean	zero_cross_rate_std	rmse_mean	rmse_var	spectral_centroid_mean	spectral_centroid_var	spectral_bandwidth_mean	spectral_bandwidth_var	spectral_rolloff_mean	spectral_rolloff_var	spectral_contrast_mean	spectral_contrast_var	spectral_flatness_mean	spectral_flatness_var	chroma_stft_1_mean	chroma_stft_2_mean	chroma_stft_3_mean	chroma_stft_4_mean	chroma_stft_5_mean	chroma_stft_6_mean	chroma_stft_7_mean	chroma_stft_8_mean	chroma_stft_9_mean	chroma_stft_10_mean	chroma_stft_11_mean	chroma_stft_12_mean	chroma_stft_1_std	chroma_stft_2_std	chroma_stft_3_std	chroma_stft_4_std	chroma_stft_5_std	chroma_stft_6_std	chroma_stft_7_std	chroma_stft_8_std	chroma_stft_9_std	chroma_stft_10_std	chroma_stft_11_std	chroma_stft_12_std	tempo	mfcc_1_mean	mfcc_2_mean	mfcc_3_mean	mfcc_4_mean	mfcc_5_mean	mfcc_6_mean	mfcc_7_mean	mfcc_8_mean	mfcc_9_mean	mfcc_10_mean	mfcc_11_mean	mfcc_12_mean	mfcc_1_std	mfcc_2_std	mfcc_3_std	mfcc_4_std	mfcc_5_std	mfcc_6_std	mfcc_7_std	mfcc_8_std	mfcc_9_std	mfcc_10_std	mfcc_11_std	mfcc_12_std	GenreID	Genre	Type
0	pop_00072.wav	0.1316564223345588	0.0510417805484458	0.2344522327184677	0.0697761997580528	2569.255822743332	634.3898922130435	2559.529362341329	417.736160341099	5351.909304403299	1494.0991320006283	16.214630669705645	4.19125413413164	0.0643643364310264	0.0559256896376609	0.5033661723136902	0.4223568141460418	0.4590822160243988	0.4501040875911712	0.4271177053451538	0.4663684964179992	0.4298450350761413	0.5350329875946045	0.546572208404541	0.4785040020942688	0.524082601070404	0.5269246101379395	0.2718643546104431	0.2649545669555664	0.2782576382160187	0.2614776492118835	0.2488172501325607	0.2758249044418335	0.2473931014537811	0.2975358366966247	0.283148854970932	0.2587460577487945	0.2854166030883789	0.2869080603122711	117.45383522727272	9.675073623657228	88.8260726928711	-20.293682098388672	5.1013054847717285	-2.917802095413208	-0.188180923461914	0.3274818956851959	1.604321002960205	-2.2592055797576904	-0.9406509399414062	-6.212249755859375	-2.976789712905884	46.41845703125	28.38432884216309	17.131420135498047	13.709638595581056	10.917518615722656	9.436493873596191	9.818373680114746	7.884111881256103	7.231013774871826	8.026522636413574	7.281336784362793	6.818095684051514	0	pop	Train
1	pop_00066.wav	0.0997465623790634	0.0544008387510597	0.2432501316070556	0.0816517546772956	2844.070407964752	953.593356158618	3219.148148042449	436.9323560297995	6839.566975407556	1982.23555967224	19.36230068540956	4.691443880594931	0.0314165651798248	0.0441454090178012	0.359303206205368	0.3391836583614349	0.4034893810749054	0.3667167127132416	0.4216727018356323	0.4375600814819336	0.2838007807731628	0.3100883662700653	0.3417862951755523	0.3521223664283752	0.3208115696907043	0.3128616213798523	0.3194276690483093	0.2761623561382293	0.3445226848125458	0.2794051170349121	0.3123877942562103	0.3256250917911529	0.2222204804420471	0.2628736197948456	0.2703399062156677	0.2842279076576233	0.2755694687366485	0.2655195295810699	107.666015625	-63.63505554199219	79.04566192626953	42.744022369384766	16.095539093017578	15.26836109161377	10.789148330688477	13.311583518981934	3.6857290267944336	4.928326606750488	10.677057266235352	-0.0126719754189252	3.480308771133423	60.386863708496094	28.750808715820312	25.02865600585937	14.535032272338867	13.182616233825684	12.191261291503906	11.272436141967772	9.856542587280272	10.003786087036133	10.398938179016112	8.929573059082031	9.131060600280762	0	pop	Train
2	pop_00099.wav	0.0960149144978715	0.0603899634714177	0.1381460428237915	0.0503287985920906	2765.648134868619	916.7970204559432	3222.69731921678	417.4324996490786	6873.341771175987	1970.7459690396136	19.091998826249245	4.613153164713371	0.0300595965236425	0.0495354495942592	0.3551453948020935	0.3867628872394562	0.2812892198562622	0.3097571134567261	0.4191791415214538	0.2930356860160827	0.3584456741809845	0.3345260322093963	0.4340888261795044	0.370181530714035	0.3376683592796325	0.4463128745555877	0.2801769971847534	0.339225172996521	0.2640953063964844	0.2637666463851928	0.3484120368957519	0.2366756945848465	0.3173211514949798	0.2567698359489441	0.3297901749610901	0.3122878670692444	0.2647119760513305	0.3364876210689544	161.4990234375	-119.3464584350586	85.94365692138672	33.886932373046875	9.992517471313477	17.7014102935791	0.5190523862838745	9.565488815307615	-5.299008369445801	4.170094013214111	8.1222505569458	-7.977633476257324	1.5659164190292358	67.55060577392578	26.23935317993164	21.38456916809082	13.475892066955566	11.026412963867188	14.622502326965332	11.424296379089355	13.402918815612791	9.898432731628418	9.893080711364746	10.140719413757324	8.330488204956055	0	pop	Train
3	pop_00098.wav	0.183105846676664	0.088114889256061	0.2129394710063934	0.0750268101692199	3634.1065636580615	820.1911985046845	3134.284751662156	312.9876736747844	7534.996103576093	1169.8543386347535	17.987869376333258	4.587499228769387	0.0993173345923423	0.0895875170826911	0.4864715039730072	0.3653307259082794	0.4204575717449188	0.3942781686782837	0.4274325966835022	0.2721284627914428	0.3001847267150879	0.4170268476009369	0.3885241150856018	0.4603980481624603	0.3822419643402099	0.4776190519332886	0.3390905261039734	0.266901284456253	0.3291443288326263	0.2864232063293457	0.3267640769481659	0.2500055134296417	0.2561952173709869	0.319792777299881	0.2936316430568695	0.3427527546882629	0.2707779705524444	0.3227045238018036	117.45383522727272	-26.936580657958984	46.71036911010742	8.708178520202637	8.604125022888184	6.086184024810791	12.425230026245115	6.958877086639404	2.506841897964477	1.1593009233474731	7.257309913635254	-3.1307191848754883	1.2537661790847778	66.54706573486328	24.28704643249512	23.49233627319336	19.00336265563965	11.04422378540039	12.229628562927246	12.219382286071776	11.645808219909668	11.426617622375488	9.012417793273926	10.227399826049805	9.49412727355957	0	pop	Train
5	pop_00073.wav	0.1618973581414473	0.0846100720012634	0.2598068118095398	0.0961006730794906	3671.260488637869	937.024679696114	3295.5537887460514	333.39612945156813	7879.044023165393	1286.8252011674888	17.705095814548468	4.309882751023242	0.0888242200016975	0.0820257142186164	0.3439740240573883	0.4772208929061889	0.4610700905323028	0.3829648792743683	0.4302733242511749	0.3600556552410126	0.5957096219062805	0.4065949618816376	0.3540569841861725	0.4645209610462188	0.3701800405979156	0.4337021708488464	0.2401341050863266	0.2996238470077514	0.2969455122947693	0.2663804888725281	0.2952828109264374	0.2310544103384018	0.332687646150589	0.2554969489574432	0.2248281687498092	0.3074605762958526	0.2374555170536041	0.3226564526557922	129.19921875	-8.531342506408691	54.25175476074219	20.96331024169922	13.099079132080078	9.721153259277344	6.01505184173584	10.720785140991213	6.102119445800781	0.6942644119262695	5.00238561630249	-3.4498136043548584	0.8725568056106567	55.0273666381836	23.10773658752441	20.575761795043945	13.011524200439451	10.34862995147705	11.043411254882812	9.92848014831543	8.2119140625	8.241311073303223	9.336304664611816	8.607124328613281	7.269690990447998	0	pop	Train
6	pop_00065.wav	0.1001433853763544	0.0602389896961962	0.1334853619337082	0.0779589936137199	2518.6680121565896	760.187011729589	2683.946956910372	397.2515412535313	5496.225098412104	1586.5160218493313	18.08090721705713	4.245612132424498	0.0341198332607746	0.0449193492531776	0.3528388142585754	0.2325523048639297	0.2370204925537109	0.2369109541177749	0.2887625396251678	0.4508013129234314	0.3941518664360046	0.4972758591175079	0.3901019096374511	0.3773518800735473	0.396269828081131	0.2937767207622528	0.3261912763118744	0.232905238866806	0.2380020469427108	0.2415482550859451	0.2651807963848114	0.3741737306118011	0.3038684427738189	0.3562170267105102	0.3087615966796875	0.3142294585704803	0.3407926261425018	0.2598473727703094	117.45383522727272	-111.61652374267578	85.57909393310547	3.515357494354248	16.35746955871582	2.205944538116455	5.980132102966309	-5.045757293701172	-3.962523937225342	-0.0961687341332435	1.574602723121643	-5.793351173400879	-5.087190628051758	69.69513702392578	27.9272575378418	17.369762420654297	16.952892303466797	15.47938632965088	11.138311386108398	12.577305793762209	9.404692649841309	10.928711891174316	9.587990760803224	9.92379379272461	8.10461139678955	0	pop	Train
7	pop_00071.wav	0.1910423066224845	0.1153941873910491	0.1913733631372451	0.0884222537279129	3889.78711673405	1024.7184766779806	3271.6627622726483	313.43023879824227	8057.209612489116	1277.82862294702	16.948179981138306	4.3623586578901445	0.1116448864340782	0.1069189012050628	0.3793154656887054	0.3874974846839905	0.5468872785568237	0.4884105026721954	0.5035187005996704	0.42649906873703	0.4225826263427734	0.5209494829177856	0.3971791863441467	0.4125083684921264	0.4190946817398071	0.4644497036933899	0.2607577741146087	0.2626309096813202	0.3310524821281433	0.3047085404396057	0.3448206484317779	0.3181298077106476	0.2614839673042297	0.3302409052848816	0.2678199410438537	0.3013429045677185	0.2990790903568268	0.3044303059577942	112.34714673913044	-52.5379753112793	37.49602127075195	14.121390342712402	18.18031120300293	16.78276824951172	5.95809268951416	6.432402610778809	2.708206415176392	-0.4474385380744934	3.2196102142333984	-3.928455352783203	1.5937503576278689	52.11351776123047	27.876596450805664	21.777366638183597	15.007811546325684	12.426166534423828	14.02653694152832	11.502769470214844	10.845087051391602	10.278704643249512	9.958032608032228	9.89277458190918	9.30277156829834	0	pop	Train
8	pop_00059.wav	0.1447874842782507	0.1283520821097228	0.2517900168895721	0.1235631927847862	3727.248835207622	1448.2872273668174	3223.867461557527	468.5629921210124	7633.178843211833	2116.7144220102086	18.27912708704241	4.842873413330151	0.0667143389582634	0.0865848883986473	0.4553857445716858	0.4761150479316711	0.4527490437030792	0.553459882736206	0.479941576719284	0.3997320532798767	0.3805665969848633	0.4530045390129089	0.6127315759658813	0.5637927055358887	0.4473665356636047	0.4307012557983398	0.3066790997982025	0.3349636197090149	0.2989120483398437	0.3147847950458526	0.28654545545578	0.3035928308963775	0.2949005663394928	0.2858681082725525	0.3404381573200226	0.3235455453395843	0.2779995799064636	0.2841212153434753	89.10290948275862	-77.94188690185547	32.364952087402344	20.07725715637207	27.63348388671875	16.262773513793945	5.319163799285889	13.481538772583008	3.5032267570495605	7.344143867492676	5.271801948547363	4.001197338104248	5.271228790283203	78.43608093261719	41.633880615234375	29.1519775390625	20.476806640625	14.89438533782959	14.54846477508545	12.2927827835083	11.31946086883545	11.44056224822998	11.940817832946776	10.546061515808104	10.206476211547852	0	pop	Train
11	pop_00064.wav	0.205950001814048	0.1114700765898734	0.1690265536308288	0.1109229773283004	3647.859401676624	1043.5802525318277	2886.6604008072536	433.8735585676034	7112.756990131579	1528.6771491788468	18.383858274292933	5.230275055008706	0.0688879266381263	0.0597297735512256	0.3237374722957611	0.230058416724205	0.2547813057899475	0.3130491375923157	0.2645890414714813	0.2122865319252014	0.2509607970714569	0.410946786403656	0.520704448223114	0.4801978766918182	0.5132194757461548	0.3836267292499542	0.3113733828067779	0.2421777248382568	0.2638837993144989	0.286228209733963	0.2498818188905716	0.2350013256072998	0.2289209961891174	0.3362060487270355	0.3668833076953888	0.3158639967441559	0.3756154179573059	0.3074622750282287	129.19921875	-88.45124816894531	34.33365631103516	-11.282463073730469	2.2004079818725586	-4.858425140380859	-6.127730846405029	0.3310778439044952	2.440187454223633	-8.177470207214355	5.635985374450684	-9.3944091796875	-7.359539031982422	96.3078384399414	38.48298645019531	28.93631935119629	18.82230567932129	13.948355674743652	20.02300071716309	14.026768684387209	10.586729049682615	16.909875869750977	11.786229133605955	12.829051971435549	10.590404510498049	0	pop	Train
12	pop_00048.wav	0.2107145232681888	0.0923164754298427	0.1564598977565765	0.0646911263465881	4052.888670246799	1049.7294090115124	3426.219519775939	391.51564639026265	8382.25764696812	1543.1204011000616	16.7807926390662	4.17488801895062	0.0975390300154686	0.0746963396668434	0.5634320378303528	0.5011301040649414	0.5879113674163818	0.4146215617656708	0.3725573420524597	0.3829286098480224	0.3771018087863922	0.4756679534912109	0.4296481907367706	0.5214043259620667	0.4636269807815552	0.4892168939113617	0.3070084750652313	0.278923749923706	0.3187143206596374	0.2895023226737976	0.2843605577945709	0.2813512682914734	0.2465714663267135	0.2993653416633606	0.2390269041061401	0.2853294312953949	0.2735859155654907	0.2716389000415802	129.19921875	-52.64915084838867	47.782745361328125	13.455156326293944	2.2134268283843994	13.251046180725098	9.133874893188477	14.447653770446776	0.8738371133804321	9.45965576171875	7.004076957702637	-0.6928578019142151	1.7276203632354736	53.381927490234375	21.98303604125977	20.83649635314941	13.18638038635254	11.798639297485352	9.022964477539062	9.674532890319824	9.313042640686035	9.183043479919434	9.399415969848633	7.644851207733154	8.189732551574707	0	pop	Train
