TrackID	File	zero_cross_rate_mean	zero_cross_rate_std	rmse_mean	rmse_var	spectral_centroid_mean	spectral_centroid_var	spectral_bandwidth_mean	spectral_bandwidth_var	spectral_rolloff_mean	spectral_rolloff_var	spectral_contrast_mean	spectral_contrast_var	spectral_flatness_mean	spectral_flatness_var	chroma_stft_1_mean	chroma_stft_2_mean	chroma_stft_3_mean	chroma_stft_4_mean	chroma_stft_5_mean	chroma_stft_6_mean	chroma_stft_7_mean	chroma_stft_8_mean	chroma_stft_9_mean	chroma_stft_10_mean	chroma_stft_11_mean	chroma_stft_12_mean	chroma_stft_1_std	chroma_stft_2_std	chroma_stft_3_std	chroma_stft_4_std	chroma_stft_5_std	chroma_stft_6_std	chroma_stft_7_std	chroma_stft_8_std	chroma_stft_9_std	chroma_stft_10_std	chroma_stft_11_std	chroma_stft_12_std	tempo	mfcc_1_mean	mfcc_2_mean	mfcc_3_mean	mfcc_4_mean	mfcc_5_mean	mfcc_6_mean	mfcc_7_mean	mfcc_8_mean	mfcc_9_mean	mfcc_10_mean	mfcc_11_mean	mfcc_12_mean	mfcc_1_std	mfcc_2_std	mfcc_3_std	mfcc_4_std	mfcc_5_std	mfcc_6_std	mfcc_7_std	mfcc_8_std	mfcc_9_std	mfcc_10_std	mfcc_11_std	mfcc_12_std	GenreID	Genre	Type
0	pop_00072.wav	0.1443635803364269	0.039591112867985	0.2021598666906356	0.0333114303648471	2862.407158290982	467.3869864601665	2750.240278826984	282.3440996390706	6081.955798651392	1190.057354543722	16.445542274842285	4.122637424961591	0.0821956992149353	0.050921231508255	0.5955265760421753	0.4485984444618225	0.3602235019207001	0.4510959088802337	0.4043323099613189	0.4813180267810821	0.4134884774684906	0.4240128993988037	0.5008285641670227	0.4719743430614471	0.4867647886276245	0.5582655668258667	0.3074593544006347	0.267993688583374	0.2577157616615295	0.2666281163692474	0.2321119904518127	0.2940420508384704	0.2370194494724273	0.2733883559703827	0.3143293559551239	0.2672784328460693	0.2855845093727112	0.3063247799873352	117.45383522727272	10.17124080657959	74.60005950927734	-18.053634643554688	5.088065147399902	-0.3367025852203369	2.28352689743042	1.579299807548523	2.064497232437134	-3.1262128353118896	-3.2495458126068115	-10.176502227783203	-1.899985909461975	30.525575637817383	16.92068099975586	15.276144981384276	14.211825370788574	8.890843391418457	8.354094505310059	10.36637020111084	7.565807342529297	6.30557918548584	6.527167797088623	6.097769737243652	5.0212836265563965	0	pop	Train
0	pop_00072.wav	0.1348075424158932	0.0702474059185998	0.2144204676151275	0.076484628021717	2545.515202374416	792.4985450851835	2499.736722323931	494.3669926906161	5242.860331170244	1693.6093076833038	16.16013803772782	4.14237296740014	0.0663315653800964	0.0712297260761261	0.5455573201179504	0.4572452902793884	0.446882426738739	0.4835568368434906	0.4119311869144439	0.4553375244140625	0.4521145224571228	0.5269588828086853	0.59518963098526	0.5091478824615479	0.5332546234130859	0.514786422252655	0.2887493073940277	0.2559985816478729	0.2681058943271637	0.2710507214069366	0.2377131581306457	0.2843607068061828	0.2428076714277267	0.2758291661739349	0.292359709739685	0.2613412737846374	0.2936258018016815	0.2817732989788055	117.45383522727272	-9.09943389892578	90.86729431152344	-19.628246307373047	6.392364978790283	-3.304142951965332	-1.5652776956558228	-2.2239761352539062	1.4480931758880615	-2.126032590866089	0.4829532206058502	-4.723491668701172	-3.2721283435821533	55.85365676879883	36.31894302368164	20.34689140319824	13.04365062713623	12.666776657104492	11.354961395263672	9.445923805236816	8.862591743469238	7.766571998596191	8.11999225616455	7.692930221557617	7.900612354278564	0	pop	Train
0	pop_00072.wav	0.1150621737238979	0.0296422850412005	0.2861246764659881	0.0596729032695293	2299.546406767776	447.14115598833615	2428.6163863146544	376.6589542290122	4730.010377392691	1215.236351666484	16.09481300632643	4.273930849463119	0.0443765819072723	0.0316012017428875	0.4442683756351471	0.4584062397480011	0.5304721593856812	0.4677287340164184	0.4461108446121216	0.4786809086799621	0.4283905327320099	0.5683038234710693	0.5871642231941223	0.5007641315460205	0.523034393787384	0.480197936296463	0.2412375807762146	0.2494515776634216	0.2896251082420349	0.2597262859344482	0.2495807558298111	0.2773715853691101	0.2401638031005859	0.2946512997150421	0.2702935338020324	0.2528782486915588	0.2779161036014557	0.2565537095069885	117.45383522727272	27.69502258300781	101.01146697998048	-23.20060539245605	3.783557415008545	-5.104814052581787	-1.2723239660263062	1.6248042583465576	1.3334484100341797	-1.5374140739440918	-0.0870718881487846	-3.760411024093628	-3.76076078414917	41.739837646484375	21.246078491210938	14.914119720458984	13.777032852172852	10.299121856689451	7.71823263168335	9.083677291870115	7.117152214050293	7.461934089660644	8.783407211303711	6.268160820007324	7.0650177001953125	0	pop	Train
2	pop_00099.wav	0.1008861568300464	0.060667993062174	0.1373975872993469	0.0549303330481052	2656.307812658684	818.4257011615034	3087.8636689669643	340.69194224404896	6473.2505709831785	1837.3059352809084	18.93532741214982	4.601999700653275	0.0362973809242248	0.0567964054644107	0.3910316526889801	0.3735421895980835	0.261382132768631	0.306690365076065	0.4136397540569305	0.2993832230567932	0.4009298980236053	0.3568530976772308	0.5132172703742981	0.4222761392593384	0.3724391162395477	0.5150176286697388	0.2766732573509216	0.3154425323009491	0.2563226222991943	0.2627080976963043	0.3295914828777313	0.2116825729608535	0.3158346116542816	0.2198327928781509	0.3108700513839721	0.2953126132488251	0.2463164329528808	0.3179267644882202	161.4990234375	-104.61312866210938	88.0253677368164	23.731290817260746	12.25200653076172	14.755311012268066	-0.9319152235984802	8.786030769348145	-8.321799278259277	2.864725351333618	7.778195858001709	-8.910688400268555	-0.0882225632667541	68.90836334228516	26.38569641113281	16.3933162689209	12.174681663513184	9.874186515808104	12.867691040039062	11.214509963989258	13.241083145141602	9.926397323608398	11.049233436584473	10.32528305053711	7.907407760620117	0	pop	Train
2	pop_00099.wav	0.1072915911397911	0.0581120721316147	0.1353279948234558	0.0505755767226219	2859.28585013122	878.485277621464	3271.10111356682	414.6804728087131	7086.672074390951	1910.6240076827016	18.71062163926162	4.452556551013922	0.0343728177249431	0.0502964071929454	0.3567180335521698	0.3759613633155823	0.2539069950580597	0.3107535243034363	0.4573608636856079	0.3058599531650543	0.3528700470924377	0.3346726894378662	0.4557491540908813	0.3848192989826202	0.3453294336795807	0.4646456837654114	0.2794444859027862	0.3273825347423553	0.2288214564323425	0.2577993273735046	0.3528189957141876	0.237955704331398	0.3051364719867706	0.2522223889827728	0.3241763710975647	0.3125893771648407	0.2614785134792328	0.335190087556839	151.99908088235293	-106.98158264160156	87.36058807373047	32.25657653808594	10.053444862365724	18.53681182861328	-1.79416823387146	6.985891342163086	-9.879728317260742	1.6169841289520264	6.884893417358398	-9.213157653808594	0.1092930063605308	66.0283203125	23.63044166564941	16.800518035888672	12.50217628479004	9.727934837341309	13.756591796875	10.501307487487791	12.354567527770996	7.926383018493652	9.629912376403809	9.814230918884276	6.406864166259766	0	pop	Train
2	pop_00099.wav	0.0794436992459396	0.058598717521474	0.1412702798843383	0.0448647439479827	2777.4717443408035	1029.8724814106786	3306.9804172969093	453.5539254507795	7047.577569877465	2092.478509147937	19.515537532116436	4.682160759397173	0.0194271858781576	0.0374990031123161	0.3188971579074859	0.4116661548614502	0.3283022046089172	0.3156892955303192	0.3860741555690765	0.2751505672931671	0.3253376185894012	0.3134481012821197	0.3354099988937378	0.3022822439670563	0.2964701950550079	0.3589350879192352	0.2828387320041656	0.3707926273345947	0.295190155506134	0.2740188241004944	0.3578373193740845	0.2610209286212921	0.3296071588993072	0.2922153174877167	0.3281866908073425	0.3174163699150085	0.2803735733032226	0.3359608054161072	78.30255681818181	-146.47991943359375	82.64073944091797	45.64048385620117	7.674864768981934	19.818998336791992	4.28535795211792	13.00245189666748	2.2925703525543213	8.014372825622559	9.724404335021973	-5.82453203201294	4.684689044952393	58.96166229248047	28.214380264282227	24.009143829345703	15.151202201843262	12.576727867126465	16.26671600341797	11.743768692016602	11.109704971313477	10.44090747833252	8.672210693359375	9.947047233581545	9.530774116516112	0	pop	Train
3	pop_00098.wav	0.1864724568590487	0.1046527677497992	0.198074460029602	0.0772143378853797	3707.869624506869	919.9206411965976	3157.770109493203	310.9081882918812	7624.5275227486945	1191.403725856875	17.75260800651506	4.440244902709584	0.1028053984045982	0.0948753580451011	0.5334988236427307	0.4067870676517486	0.4728254377841949	0.4154419600963592	0.4452680349349975	0.3198875784873962	0.3101469874382019	0.400009274482727	0.3377394676208496	0.3984462022781372	0.3588559925556183	0.4707453548908233	0.344696968793869	0.2803265452384949	0.337192952632904	0.2992714345455169	0.3448892831802368	0.2920393943786621	0.262831836938858	0.3143962621688843	0.2774767577648163	0.3219506442546844	0.2826932072639465	0.3189846277236938	117.45383522727272	-40.481475830078125	44.84521865844727	11.345988273620604	8.597691535949707	5.869510173797607	11.434433937072754	4.9442219734191895	2.086345672607422	-2.1627557277679443	4.635463237762451	-2.7379400730133057	0.3395277261734009	70.38095092773438	22.814979553222656	23.82034492492676	21.395496368408203	11.040159225463867	11.611654281616213	13.30238151550293	11.259668350219728	11.622776985168455	9.777640342712402	9.006172180175781	8.367325782775879	0	pop	Train
3	pop_00098.wav	0.1947573774651972	0.0880987224372882	0.1999807208776474	0.073431871831417	3832.155815784201	794.5519076482143	3146.13578356599	354.08057241202715	7709.511231601653	1180.502471449556	18.33146432576484	4.908270960583625	0.101416677236557	0.0964354202151298	0.4345248937606811	0.3334141969680786	0.4030919671058655	0.419879674911499	0.4564303755760193	0.2825953662395477	0.3447005450725555	0.4856706261634826	0.3857035040855407	0.4311747848987579	0.3945959210395813	0.4661313891410827	0.3426389098167419	0.2559779286384582	0.3324339985847473	0.293908417224884	0.3335332870483398	0.2487305551767349	0.2749951183795929	0.3415748476982116	0.2978161871433258	0.344005823135376	0.2841127514839172	0.3194692432880401	117.45383522727272	-46.849491119384766	33.5673828125	9.307989120483398	12.879278182983398	6.70418643951416	11.92616844177246	5.341307640075684	0.1005471721291542	0.7776654958724976	8.66240406036377	0.1404473930597305	3.093816041946411	72.1170883178711	20.61062431335449	29.186803817749023	21.334623336791992	12.885273933410645	15.086142539978027	12.8938570022583	14.775261878967283	13.573616981506348	9.099365234375	12.151897430419922	11.628547668457031	0	pop	Train
3	pop_00098.wav	0.1664665204466357	0.0626296293271937	0.2399284243583679	0.0669223144650459	3363.583136002329	652.6376145690779	3098.4929534632934	263.42708736553885	7274.475579140081	1081.0599517446765	17.7929205862807	4.306577761173351	0.0936964899301529	0.0750569850206375	0.485409140586853	0.3559237122535705	0.3941289484500885	0.3614802658557892	0.3729949593544006	0.2121108472347259	0.2640506625175476	0.3712702989578247	0.4495562016963959	0.5482267141342163	0.3942703306674957	0.5029768347740173	0.3222777247428894	0.2609677314758301	0.320809930562973	0.2656583487987518	0.289228081703186	0.1881155669689178	0.2337923943996429	0.2970597147941589	0.3047375679016113	0.3405143618583679	0.2431305795907974	0.3363184630870819	112.34714673913044	6.51303768157959	61.82576751708984	5.542193412780762	4.284256935119629	5.612782955169678	13.891254425048828	10.561735153198242	5.314830780029297	4.811916351318359	8.398741722106934	-6.882052421569824	0.2576644420623779	37.91312789916992	20.344425201416016	14.78878116607666	11.435871124267578	8.625985145568848	9.146557807922363	9.275924682617188	7.032922744750977	6.9923996925354	7.432048320770264	7.551827430725098	7.386918544769287	0	pop	Train
5	pop_00073.wav	0.1668653023491879	0.1022344387250661	0.1978712528944015	0.0879699289798736	3590.491683238421	1097.522830721685	3188.0849836239668	367.8861707108073	7593.301880166038	1555.6506690189535	18.13111828417992	4.273473440968641	0.0878809764981269	0.0909803137183189	0.345579594373703	0.4734212160110473	0.4887218475341797	0.3972118198871612	0.3977631330490112	0.3305042088031769	0.4975809454917907	0.3596939146518707	0.3533703684806824	0.445935845375061	0.3564411103725433	0.4390531778335571	0.2590679228305816	0.3113722503185272	0.3217920958995819	0.2802492380142212	0.2941868305206299	0.2493453621864318	0.3327692449092865	0.2486327737569809	0.2435275316238403	0.3235214948654175	0.2594471573829651	0.3517813086509704	129.19921875	-42.28243637084961	54.44448852539063	15.068443298339844	13.520252227783203	8.65083122253418	4.564452648162842	12.816827774047852	6.7534589767456055	-0.4895637929439544	3.514424085617065	-4.42545747756958	0.4489266276359558	51.683204650878906	26.763545989990234	19.84552574157715	15.049874305725098	11.952142715454102	11.316096305847168	9.691633224487305	8.366156578063965	8.358059883117676	9.884268760681152	9.115385055541992	7.482431888580322	0	pop	Train
